temperature,timestamp,cadence,distance,heart_rate,power,speed,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
28,2023-06-04 01:17:30,0.0,45566.98,157.0,0.0,8.029,302.4,39.870869955047965,116.07290994375944,-4.362050163574003,1.0,-0.26099999999999923,0.0
28,2023-06-04 01:17:31,0.0,45574.91,157.0,0.0,7.876,301.79999999999995,39.87089996226132,116.07281992211938,-7.566204287515772,1.0,-0.15299999999999958,0.0
28,2023-06-04 01:17:32,0.0,45582.85,156.0,0.0,7.946,301.20000000000005,39.87092996947467,116.07273995876312,-7.556675062975855,1.0,0.0699999999999994,0.0
28,2023-06-04 01:17:33,0.0,45590.2,156.0,0.0,7.993,300.79999999999995,39.87095997668803,116.07265999540687,-5.442176870750614,1.0,0.0470000000000006,0.0
28,2023-06-04 01:17:34,0.0,45599.25,155.0,0.0,8.093,300.6,39.87100993283093,116.07257994823158,-2.209944751379751,1.0,0.09999999999999964,0.0
28,2023-06-04 01:17:35,0.0,45607.3,154.0,0.0,8.173,300.4,39.871059972792864,116.0725099593401,-2.4844720496891077,1.0,0.08000000000000007,0.0
28,2023-06-04 01:17:36,0.0,45615.87,154.0,0.0,8.25,300.20000000000005,39.87111998721957,116.07244994491339,-2.3337222870471246,1.0,0.07699999999999996,0.0
28,2023-06-04 01:17:37,0.0,45623.46,154.0,0.0,8.22,300.20000000000005,39.871169943362474,116.07238993048668,0.0,1.0,-0.02999999999999936,0.0
28,2023-06-04 01:17:38,0.0,45632.03,153.0,0.0,8.109,300.20000000000005,39.87122995778918,116.072329999879,0.0,1.0,-0.11100000000000065,0.0
28,2023-06-04 01:17:39,0.0,45638.79,153.0,0.0,7.993,300.0,39.87127999775112,116.07227995991707,-2.958579881656586,1.0,-0.11599999999999966,0.0
28,2023-06-04 01:17:40,0.0,45646.98,153.0,0.0,7.833,299.4,39.87133992835879,116.07222991995513,-7.326007326005521,1.0,-0.16000000000000014,0.0
28,2023-06-04 01:17:41,0.0,45654.45,153.0,0.0,7.686,299.4,39.8713999427855,116.07217996381223,0.0,1.0,-0.14700000000000024,0.0
28,2023-06-04 01:17:42,0.0,45660.86,152.0,0.0,7.476,299.4,39.871449982747436,116.0721399821341,0.0,1.0,-0.20999999999999996,0.0
28,2023-06-04 01:17:43,0.0,45668.7,152.0,0.0,7.346,299.6,39.871509997174144,116.07209991663694,2.5510204081649817,1.0,-0.1299999999999999,0.0
28,2023-06-04 01:17:44,0.0,45676.24,152.0,0.0,7.22,300.0,39.87156992778182,116.07205993495882,5.305039787797493,1.0,-0.12600000000000033,0.0
28,2023-06-04 01:17:45,0.0,45682.34,152.0,0.0,7.15,300.20000000000005,39.871619967743754,116.07202992774546,3.2786885245916912,1.0,-0.0699999999999994,0.0
28,2023-06-04 01:17:46,0.0,45689.41,152.0,0.0,6.99,300.20000000000005,39.87167998217046,116.07200997881591,0.0,1.0,-0.16000000000000014,0.0
28,2023-06-04 01:17:47,0.0,45695.27,152.0,0.0,6.796,300.20000000000005,39.871729938313365,116.07197997160256,0.0,1.0,-0.19399999999999995,0.0
28,2023-06-04 01:17:48,0.0,45702.54,150.0,0.0,6.59,300.20000000000005,39.87178995274007,116.0719499643892,0.0,1.0,-0.2060000000000004,0.0
28,2023-06-04 01:17:49,0.0,45709.21,149.0,0.0,6.49,300.20000000000005,39.87184996716678,116.07192993164062,0.0,1.0,-0.09999999999999964,0.0
28,2023-06-04 01:17:50,0.0,45714.77,149.0,0.0,6.406,300.4,39.871899923309684,116.07191995717585,3.597122302158553,1.0,-0.08400000000000052,0.0
28,2023-06-04 01:17:51,0.0,45721.69,149.0,0.0,6.39,300.4,39.87195993773639,116.07190998271108,0.0,1.0,-0.016000000000000014,0.0
28,2023-06-04 01:17:52,0.0,45728.48,149.0,0.0,6.33,300.4,39.8720199521631,116.07190998271108,0.0,1.0,-0.05999999999999961,0.0
28,2023-06-04 01:17:53,0.0,45734.04,149.0,0.0,6.306,300.20000000000005,39.872069992125034,116.07189992442727,-3.597122302158553,1.0,-0.02400000000000002,0.0
28,2023-06-04 01:17:54,0.0,45740.83,148.0,0.0,6.24,300.20000000000005,39.87212992273271,116.07189992442727,0.0,1.0,-0.06599999999999984,0.0
28,2023-06-04 01:17:55,0.0,45746.35,148.0,0.0,6.133,300.20000000000005,39.872179962694645,116.07189992442727,0.0,1.0,-0.1070000000000002,0.0
28,2023-06-04 01:17:56,69.0,45752.75,148.0,74.0,6.07,300.20000000000005,39.87223997712135,116.07190998271108,0.0,1.0,-0.06299999999999972,74.0
28,2023-06-04 01:17:57,60.0,45759.54,148.0,242.0,6.196,300.0,39.87229999154806,116.07190998271108,-2.9455081001475665,1.0,0.12599999999999945,168.0
28,2023-06-04 01:17:58,78.0,45766.34,148.0,186.0,6.466,300.0,39.87235992215574,116.07190998271108,0.0,1.0,0.27000000000000046,-56.0
28,2023-06-04 01:17:59,81.0,45773.16,148.0,169.0,6.736,300.0,39.872419936582446,116.07189992442727,0.0,1.0,0.2699999999999996,-17.0
28,2023-06-04 01:18:00,83.0,45781.05,149.0,153.0,6.863,299.79999999999995,39.87248992547393,116.07187997549772,-2.534854245881625,1.0,0.12700000000000067,-16.0
28,2023-06-04 01:18:01,84.0,45787.97,149.0,145.0,6.966,299.79999999999995,39.87254993990064,116.07185994274914,0.0,1.0,0.10299999999999976,-8.0
28,2023-06-04 01:18:02,85.0,45794.38,150.0,145.0,7.05,299.6,39.87259997986257,116.07181996107101,-3.1201248049929773,1.0,0.08399999999999963,0.0
28,2023-06-04 01:18:03,86.0,45802.56,150.0,153.0,7.133,299.6,39.87265999428928,116.07176992110908,0.0,1.0,0.08300000000000018,8.0
28,2023-06-04 01:18:04,88.0,45810.16,151.0,153.0,7.3,299.6,39.87270995043218,116.0717099905014,0.0,1.0,0.16699999999999982,0.0
28,2023-06-04 01:18:05,90.0,45817.4,151.0,140.0,7.456,299.6,39.87274993211031,116.07163991779089,0.0,1.0,0.15600000000000058,-13.0
28,2023-06-04 01:18:06,91.0,45825.42,152.0,145.0,7.63,299.6,39.87278999760747,116.07155995443463,0.0,1.0,0.1739999999999995,5.0
28,2023-06-04 01:18:07,92.0,45833.35,152.0,166.0,7.706,299.6,39.87281992100179,116.07147999107838,0.0,1.0,0.07600000000000051,21.0
28,2023-06-04 01:18:08,94.0,45840.52,152.0,133.0,7.846,299.6,39.872849928215146,116.07139994390309,0.0,1.0,0.13999999999999968,-33.0
28,2023-06-04 01:18:09,94.0,45849.04,153.0,133.0,7.98,299.6,39.8728799354285,116.07130992226303,0.0,1.0,0.13400000000000034,0.0
28,2023-06-04 01:18:10,0.0,45857.6,152.0,0.0,8.033,299.6,39.87291991710663,116.07122995890677,0.0,1.0,0.05299999999999905,-133.0
28,2023-06-04 01:18:11,58.0,45864.95,152.0,16.0,7.943,299.6,39.87294992431998,116.07114999555051,0.0,1.0,-0.08999999999999986,16.0
28,2023-06-04 01:18:12,43.0,45872.72,150.0,174.0,7.81,299.6,39.87297993153334,116.07106994837523,0.0,1.0,-0.133,158.0
28,2023-06-04 01:18:13,73.0,45880.07,150.0,210.0,7.71,299.4,39.87300993874669,116.07098998501897,-2.721088435375307,1.0,-0.09999999999999964,36.0
28,2023-06-04 01:18:14,88.0,45888.0,150.0,184.0,7.706,299.4,39.873039945960045,116.07090993784368,0.0,1.0,-0.0039999999999995595,-26.0
28,2023-06-04 01:18:15,90.0,45895.94,150.0,168.0,7.813,299.4,39.8730699531734,116.07081991620362,0.0,1.0,0.10699999999999932,-16.0
28,2023-06-04 01:18:16,90.0,45904.46,150.0,168.0,8.01,299.4,39.87309996038675,116.07072997838259,0.0,1.0,0.19700000000000006,0.0
28,2023-06-04 01:18:17,91.0,45911.7,150.0,156.0,8.14,299.6,39.87313994206488,116.0706599894911,2.7624309392279245,1.0,0.13000000000000078,-12.0
28,2023-06-04 01:18:18,92.0,45920.52,151.0,145.0,8.12,299.79999999999995,39.873189982026815,116.07058991678059,2.267573696144426,1.0,-0.02000000000000135,-11.0
28,2023-06-04 01:18:19,91.0,45929.19,151.0,139.0,8.14,299.79999999999995,39.873249996453524,116.07051992788911,0.0,1.0,0.02000000000000135,-6.0
28,2023-06-04 01:18:20,91.0,45937.02,151.0,121.0,8.189,300.0,39.8733099270612,116.0704699717462,2.5542784163497667,1.0,0.04899999999999949,-18.0
28,2023-06-04 01:18:21,91.0,45945.61,151.0,151.0,8.283,300.0,39.873379999771714,116.07042999006808,0.0,1.0,0.09399999999999942,30.0
28,2023-06-04 01:18:22,90.0,45952.53,153.0,156.0,8.206,300.0,39.87343993037939,116.0704099573195,0.0,1.0,-0.07699999999999996,5.0
28,2023-06-04 01:18:23,90.0,45961.45,153.0,142.0,8.06,300.20000000000005,39.87351997755468,116.0704099573195,2.242152466368662,1.0,-0.14599999999999902,-14.0
28,2023-06-04 01:18:24,90.0,45968.36,153.0,129.0,7.953,300.4,39.87357999198139,116.07042999006808,2.8943560057862623,1.0,-0.1070000000000002,-13.0
28,2023-06-04 01:18:25,89.0,45976.44,154.0,141.0,7.92,300.4,39.87364998087287,116.07045999728143,0.0,1.0,-0.03300000000000036,12.0
28,2023-06-04 01:18:26,89.0,45984.28,154.0,179.0,7.836,300.20000000000005,39.87370999529958,116.07049997895956,-2.5510204081635317,1.0,-0.08399999999999963,38.0
28,2023-06-04 01:18:27,89.0,45992.46,154.0,179.0,7.863,300.20000000000005,39.873769925907254,116.07055999338627,0.0,1.0,0.027000000000000135,0.0
28,2023-06-04 01:18:28,90.0,46000.06,154.0,170.0,7.876,300.20000000000005,39.87381996586919,116.07061992399395,0.0,1.0,0.0129999999999999,-9.0
28,2023-06-04 01:18:29,90.0,46007.65,155.0,177.0,7.933,300.20000000000005,39.87386992201209,116.07067993842065,0.0,1.0,0.056999999999999496,7.0
28,2023-06-04 01:18:30,90.0,46014.89,155.0,195.0,7.74,300.20000000000005,39.87390998750925,116.07074992731214,0.0,1.0,-0.19299999999999962,18.0
28,2023-06-04 01:18:31,91.0,46023.46,156.0,206.0,7.56,300.20000000000005,39.87396991811693,116.07080994173884,0.0,1.0,-0.1800000000000006,11.0
28,2023-06-04 01:18:32,90.0,46031.05,156.0,171.0,7.606,300.20000000000005,39.87401995807886,116.07086995616555,0.0,1.0,0.04600000000000026,-35.0
28,2023-06-04 01:18:33,90.0,46039.24,156.0,178.0,7.743,300.4,39.87407997250557,116.07091999612749,2.4420024420030844,1.0,0.13700000000000045,7.0
28,2023-06-04 01:18:34,90.0,46047.31,157.0,192.0,7.82,300.4,39.87414996139705,116.07094991952181,0.0,1.0,0.07699999999999996,14.0
28,2023-06-04 01:18:35,89.0,46054.38,158.0,198.0,7.776,300.6,39.87420997582376,116.07097992673516,2.8288543140035887,1.0,-0.04400000000000048,6.0
28,2023-06-04 01:18:36,89.0,46062.02,159.0,188.0,7.653,300.79999999999995,39.87427996471524,116.07097992673516,2.6178010471197255,1.0,-0.12300000000000022,-10.0
28,2023-06-04 01:18:37,88.0,46071.04,159.0,189.0,7.683,301.0,39.8743599280715,116.07098998501897,2.217294900221232,1.0,0.03000000000000025,1.0
28,2023-06-04 01:18:38,88.0,46077.95,160.0,215.0,7.653,301.20000000000005,39.87441994249821,116.07097992673516,2.894356005790955,1.0,-0.03000000000000025,26.0
28,2023-06-04 01:18:39,88.0,46085.71,161.0,205.0,7.71,301.20000000000005,39.87448993138969,116.07095997780561,0.0,1.0,0.057000000000000384,-10.0
28,2023-06-04 01:18:40,88.0,46094.01,162.0,192.0,7.693,301.4,39.87455992028117,116.07093994505703,2.409638554215201,1.0,-0.017000000000000348,-13.0
28,2023-06-04 01:18:41,88.0,46102.08,162.0,192.0,7.69,301.6,39.874629992991686,116.07090993784368,2.478314745973391,1.0,-0.0029999999999992255,0.0
28,2023-06-04 01:18:42,0.0,46109.36,162.0,0.0,7.6,301.79999999999995,39.87468992359936,116.07087993063033,2.74725274725225,1.0,-0.09000000000000075,-192.0
28,2023-06-04 01:18:43,75.0,46116.24,162.0,103.0,7.403,301.79999999999995,39.87474993802607,116.07084992341697,0.0,1.0,-0.19700000000000006,103.0
28,2023-06-04 01:18:44,75.0,46123.31,162.0,103.0,7.163,301.79999999999995,39.87480995245278,116.07081991620362,0.0,1.0,-0.23999999999999932,0.0
28,2023-06-04 01:18:45,65.0,46130.59,162.0,201.0,7.096,301.79999999999995,39.87486996687949,116.0707899928093,0.0,1.0,-0.06700000000000017,98.0
28,2023-06-04 01:18:46,85.0,46138.67,162.0,207.0,7.196,301.6,39.87493995577097,116.07075998559594,-2.4752475247510963,1.0,0.09999999999999964,6.0
28,2023-06-04 01:18:47,85.0,46145.94,162.0,207.0,7.413,301.6,39.87499997019768,116.07072997838259,0.0,1.0,0.21700000000000053,0.0
28,2023-06-04 01:18:48,89.0,46153.22,163.0,193.0,7.543,301.6,39.875059984624386,116.07069997116923,0.0,1.0,0.1299999999999999,-14.0
28,2023-06-04 01:18:49,93.0,46161.29,163.0,157.0,7.633,301.6,39.87512997351587,116.07066996395588,0.0,1.0,0.08999999999999986,-36.0
28,2023-06-04 01:18:50,93.0,46169.37,163.0,164.0,7.68,301.79999999999995,39.87519996240735,116.07063995674253,2.4752475247510963,1.0,0.04699999999999971,7.0
28,2023-06-04 01:18:51,93.0,46176.65,163.0,167.0,7.75,302.0,39.87525997683406,116.07060994952917,2.7472527472538113,1.0,0.07000000000000028,3.0
28,2023-06-04 01:18:52,93.0,46184.95,163.0,170.0,7.696,301.79999999999995,39.87532996572554,116.07058991678059,-2.4096385542186827,1.0,-0.05400000000000027,3.0
28,2023-06-04 01:18:53,92.0,46193.02,164.0,180.0,7.64,302.0,39.87539995461702,116.07055999338627,2.478314745973391,1.0,-0.05600000000000005,10.0
28,2023-06-04 01:18:54,93.0,46200.09,164.0,186.0,7.566,302.20000000000005,39.87545996904373,116.07052998617291,2.8288543140035887,1.0,-0.07399999999999984,6.0
28,2023-06-04 01:18:55,92.0,46208.17,165.0,178.0,7.563,302.4,39.875529957935214,116.07049997895956,2.4752475247510963,1.0,-0.0030000000000001137,-8.0
28,2023-06-04 01:18:56,90.0,46215.44,166.0,174.0,7.556,302.6,39.87558997236192,116.0704699717462,2.7510316368629075,1.0,-0.006999999999999673,-4.0
28,2023-06-04 01:18:57,90.0,46222.92,166.0,178.0,7.53,302.79999999999995,39.87564998678863,116.07042999006808,2.6737967914443947,1.0,-0.0259999999999998,4.0
28,2023-06-04 01:18:58,90.0,46230.19,167.0,178.0,7.473,302.79999999999995,39.87570991739631,116.07039998285472,0.0,1.0,-0.057000000000000384,0.0
28,2023-06-04 01:18:59,89.0,46237.35,167.0,150.0,7.356,303.0,39.87575995735824,116.07033996842802,2.793296089387586,1.0,-0.11699999999999999,-28.0
28,2023-06-04 01:19:00,88.0,46244.35,167.0,160.0,7.266,303.20000000000005,39.87579993903637,116.07027995400131,2.857142857143507,1.0,-0.08999999999999986,10.0
28,2023-06-04 01:19:01,87.0,46252.41,166.0,159.0,7.23,303.20000000000005,39.8758499789983,116.07020996510983,0.0,1.0,-0.03599999999999959,-1.0
28,2023-06-04 01:19:02,87.0,46259.76,166.0,159.0,7.29,303.20000000000005,39.87587998621166,116.07013997621834,0.0,1.0,0.05999999999999961,0.0
28,2023-06-04 01:19:03,89.0,46267.11,166.0,156.0,7.45,303.20000000000005,39.87590999342501,116.07005992904305,0.0,1.0,0.16000000000000014,-3.0
28,2023-06-04 01:19:04,92.0,46275.48,166.0,150.0,7.656,303.0,39.875939916819334,116.06996999122202,-2.389486260453798,1.0,0.20599999999999952,-6.0
28,2023-06-04 01:19:05,94.0,46284.01,166.0,133.0,7.94,302.79999999999995,39.87596992403269,116.06987996958196,-2.344665885112225,1.0,0.2840000000000007,-17.0
28,2023-06-04 01:19:06,94.0,46291.94,166.0,133.0,8.21,302.6,39.87599993124604,116.0697899479419,-2.522068095837635,1.0,0.27000000000000046,0.0
28,2023-06-04 01:19:07,0.0,46301.68,166.0,0.0,8.476,302.20000000000005,39.876029938459396,116.06968995183706,-4.106776180698778,1.0,0.266,-133.0
28,2023-06-04 01:19:08,0.0,46310.81,166.0,0.0,8.716,301.79999999999995,39.87605994567275,116.06958995573223,-4.381161007669284,1.0,0.23999999999999844,0.0
28,2023-06-04 01:19:09,0.0,46319.94,167.0,0.0,8.956,301.0,39.876089952886105,116.06948995962739,-8.762322015329097,1.0,0.2400000000000002,0.0
28,2023-06-04 01:19:10,0.0,46330.0,168.0,0.0,9.226,300.6,39.87612993456423,116.06937998905778,-3.9761431411537753,1.0,0.27000000000000135,0.0
28,2023-06-04 01:19:11,0.0,46339.13,168.0,0.0,9.466,300.0,39.87615994177759,116.06927999295294,-6.571741511502682,1.0,0.23999999999999844,0.0
28,2023-06-04 01:19:12,0.0,46348.81,168.0,0.0,9.653,299.6,39.876199923455715,116.0691799968481,-4.132231404958318,1.0,0.18700000000000117,0.0
28,2023-06-04 01:19:13,0.0,46359.47,168.0,0.0,9.77,298.79999999999995,39.87624996341765,116.06907991692424,-7.504690431517881,1.0,0.1169999999999991,0.0
28,2023-06-04 01:19:14,0.0,46369.58,168.0,0.0,9.953,298.0,39.87629991956055,116.0689799208194,-7.912957467852705,1.0,0.18299999999999983,0.0
28,2023-06-04 01:19:15,0.0,46380.06,168.0,0.0,10.153,297.4,39.876369992271066,116.06888998299837,-5.7251908396971,1.0,0.20000000000000107,0.0
28,2023-06-04 01:19:16,0.0,46391.44,168.0,0.0,10.35,297.0,39.87642992287874,116.06878998689353,-3.514938488574812,1.0,0.19699999999999918,0.0
28,2023-06-04 01:19:17,0.0,46401.32,168.0,0.0,10.51,296.6,39.87648993730545,116.06869996525347,-4.04858299595226,1.0,0.16000000000000014,0.0
28,2023-06-04 01:19:18,0.0,46412.73,168.0,0.0,10.593,296.20000000000005,39.87655992619693,116.06859996914864,-3.5056967572292272,1.0,0.08300000000000018,0.0
28,2023-06-04 01:19:19,0.0,46423.39,168.0,0.0,10.693,295.79999999999995,39.87660996615887,116.0684999730438,-3.7523452157620345,1.0,0.09999999999999964,0.0
28,2023-06-04 01:19:20,0.0,46433.51,168.0,0.0,10.706,295.4,39.87665992230177,116.06839997693896,-3.9525691699592267,1.0,0.0129999999999999,0.0
28,2023-06-04 01:19:21,0.0,46443.86,168.0,0.0,10.753,295.20000000000005,39.87668992951512,116.06827994808555,-1.9323671497580668,1.0,0.0470000000000006,0.0
28,2023-06-04 01:19:22,0.0,46454.83,168.0,0.0,10.703,295.0,39.87671993672848,116.06815991923213,-1.823154056517997,1.0,-0.05000000000000071,0.0
28,2023-06-04 01:19:23,0.0,46464.83,168.0,0.0,10.643,295.0,39.87673996947706,116.06804994866252,0.0,1.0,-0.05999999999999872,0.0
28,2023-06-04 01:19:24,0.0,46476.11,168.0,0.0,10.53,295.0,39.876759918406606,116.06791994534433,0.0,1.0,-0.11300000000000132,0.0
28,2023-06-04 01:19:25,0.0,46485.85,168.0,0.0,10.446,295.0,39.87678992561996,116.06780997477472,0.0,1.0,-0.08399999999999963,0.0
28,2023-06-04 01:19:26,0.0,46495.22,168.0,0.0,10.293,295.0,39.87680995836854,116.06769992038608,0.0,1.0,-0.15300000000000047,0.0
28,2023-06-04 01:19:27,0.0,46505.32,168.0,0.0,10.226,295.0,39.87682999111712,116.06758994981647,0.0,1.0,-0.0669999999999984,0.0
28,2023-06-04 01:19:28,0.0,46515.96,168.0,0.0,10.013,295.0,39.87684994004667,116.06746992096305,0.0,1.0,-0.21300000000000097,0.0
28,2023-06-04 01:19:29,0.0,46523.44,168.0,0.0,9.833,295.0,39.87686997279525,116.06737998314202,0.0,1.0,-0.17999999999999972,0.0
28,2023-06-04 01:19:30,0.0,46533.79,168.0,0.0,9.526,295.0,39.8768999800086,116.06726992875338,0.0,1.0,-0.3070000000000004,0.0
28,2023-06-04 01:19:31,0.0,46542.52,168.0,0.0,9.29,295.20000000000005,39.87691992893815,116.06716993264854,2.290950744560582,1.0,-0.23600000000000065,0.0
28,2023-06-04 01:19:32,0.0,46550.75,168.0,0.0,9.04,295.20000000000005,39.87693996168673,116.06707999482751,0.0,1.0,-0.25,0.0
28,2023-06-04 01:19:33,0.0,46559.48,168.0,0.0,8.713,295.20000000000005,39.87695999443531,116.06697999872267,0.0,1.0,-0.32699999999999996,0.0
28,2023-06-04 01:19:34,0.0,46568.0,168.0,0.0,8.553,295.20000000000005,39.876969968900084,116.0668799187988,0.0,1.0,-0.15999999999999837,0.0
28,2023-06-04 01:19:35,0.0,46575.92,168.0,0.0,8.36,295.4,39.87697994336486,116.06678998097777,2.525252525252221,1.0,-0.1930000000000014,0.0
28,2023-06-04 01:19:36,0.0,46584.4,168.0,0.0,8.293,295.4,39.87697994336486,116.06668998487294,0.0,1.0,-0.06700000000000017,0.0
28,2023-06-04 01:19:37,0.0,46592.32,166.0,0.0,8.08,295.6,39.876969968900084,116.06659996323287,2.525252525253656,1.0,-0.2129999999999992,0.0
28,2023-06-04 01:19:38,0.0,46599.54,162.0,0.0,7.88,295.79999999999995,39.87695999443531,116.06650994159281,2.7700831024916837,1.0,-0.20000000000000018,0.0
28,2023-06-04 01:19:39,0.0,46606.89,160.0,0.0,7.636,296.0,39.876929987221956,116.06643995270133,2.721088435375307,1.0,-0.24399999999999977,0.0
28,2023-06-04 01:19:40,0.0,46613.67,159.0,0.0,7.436,296.0,39.8768999800086,116.06636996380985,0.0,1.0,-0.20000000000000018,0.0
28,2023-06-04 01:19:41,0.0,46621.26,159.0,0.0,7.26,296.20000000000005,39.87684994004667,116.06630994938314,2.6350461133062684,1.0,-0.17600000000000016,0.0
28,2023-06-04 01:19:42,0.0,46627.79,158.0,0.0,7.133,296.20000000000005,39.87680995836854,116.06624993495643,0.0,1.0,-0.12699999999999978,0.0
28,2023-06-04 01:19:43,0.0,46635.27,157.0,0.0,6.996,296.0,39.87674994394183,116.0662099532783,-2.673796791445915,1.0,-0.13699999999999957,0.0
28,2023-06-04 01:19:44,0.0,46641.68,156.0,0.0,6.923,295.79999999999995,39.87669998779893,116.06616997160017,-3.1201248049912094,1.0,-0.0730000000000004,0.0
28,2023-06-04 01:19:45,0.0,46648.95,155.0,0.0,6.936,295.6,39.87663997337222,116.06613996438682,-2.7510316368640972,1.0,0.0129999999999999,0.0
28,2023-06-04 01:19:46,65.0,46656.49,155.0,34.0,7.056,295.4,39.87657995894551,116.06609998270869,-2.6525198938995005,1.0,0.1200000000000001,34.0
28,2023-06-04 01:19:47,77.0,46664.8,155.0,170.0,7.326,295.0,39.87650997005403,116.06605991721153,-4.813477737662324,1.0,0.2699999999999996,136.0
28,2023-06-04 01:19:48,77.0,46672.64,154.0,170.0,7.676,294.4,39.87644995562732,116.0660199355334,-7.653061224493494,1.0,0.35000000000000053,0.0
28,2023-06-04 01:19:49,77.0,46680.71,154.0,170.0,8.029,294.0,39.87637996673584,116.06598992832005,-4.956629491945374,1.0,0.35299999999999976,0.0
28,2023-06-04 01:19:50,0.0,46689.68,155.0,0.0,8.31,293.6,39.87630997784436,116.06593997217715,-4.459308807134062,1.0,0.2810000000000006,-170.0
28,2023-06-04 01:19:51,0.0,46697.99,154.0,0.0,8.46,293.20000000000005,39.876239988952875,116.06589999049902,-4.813477737666538,1.0,0.15000000000000036,0.0
28,2023-06-04 01:19:52,0.0,46706.89,154.0,0.0,8.466,292.6,39.87616991624236,116.06584995053709,-6.741573033707018,1.0,0.005999999999998451,0.0
28,2023-06-04 01:19:53,0.0,46715.59,154.0,0.0,8.563,292.20000000000005,39.87609992735088,116.06580996885896,-4.597701149426564,1.0,0.09700000000000131,0.0
28,2023-06-04 01:19:54,0.0,46725.09,154.0,0.0,8.673,292.0,39.87601996399462,116.06576998718083,-2.1052631578952155,1.0,0.10999999999999943,0.0
28,2023-06-04 01:19:55,0.0,46733.99,154.0,0.0,8.913,291.6,39.87594997510314,116.0657199472189,-4.49438202247092,1.0,0.2400000000000002,0.0
